symbol,security,gics_sector,marketcap,Consecutive_Revenue_Growth_Years,Consecutive_EPS_Growth_Years,Consecutive_Profitable_Years,Consecutive_Positive_FCF_Years,Consecutive_ROE_Above_15pct_Years,CPI,Core_CPI,Unemployment_Rate,NFP,Real_GDP,Consumer_Sentiment,Growth_Score,Inflation_Score,Labor_Heat_Score,Macro_Regime_Score,Investment_Signal,Market_Regime,latest_price,total_return_10y,cagr_10y,volatility,momentum_12m,symbol_1,ai_fin_score,ai_price_score,ai_envi_score,ai_comment,final_score
MS,Morgan Stanley,Financials,258787235110.0,4,5,10,0,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,169.64999389648438,3.924528015656536,0.17285936652778866,0.3186320264238538,0.2890357352003601,MS,7.0,3.0,6.0,"Morgan Stanley demonstrates exceptionally strong financial health with a consistent track record of robust growth, high profitability, and a favorable macroeconomic environment. However, the current market conditions – characterized by significant inflation and a bear market – necessitate caution due to the potential for further volatility and a potential shift in investor sentiment.  The company's performance is currently under scrutiny due to the challenging macroeconomic backdrop.",2.7249999999999996
MOS,Mosaic Company (The),Materials,7490825897.0,5,3,7,0,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,24.195600509643555,-0.2202513704726825,-0.02457477439657252,0.45128752330456884,-0.08557818039222476,MOS,6.0,2.0,7.0,"Mosaic Company (The) demonstrates exceptionally strong financial performance, driven by consistent growth and profitability, but faces significant headwinds from a rapidly inflationary and uncertain macroeconomic environment. The bearish market sentiment and volatility suggest a high risk profile, warranting a cautious sell recommendation.",2.375
MSI,Motorola Solutions,Information Technology,61347202413.0,7,6,9,0,2,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,376.05999755859375,4.290658242418531,0.18130182938749195,0.2491993794975076,-0.24742848034434728,MSI,7.0,3.0,6.0,"MSI, a leading IT company, exhibits exceptionally strong financial performance and consistent growth, despite a challenging macroeconomic environment. However, the volatile market and SELL signal suggest potential risks, warranting cautious consideration.  The company's high ROE and cash flow position are positive, but the bear market conditions necessitate careful monitoring.",2.7249999999999996
MSCI,MSCI Inc.,Financials,41822667407.0,8,7,10,9,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,549.5,6.890580195520218,0.2294848347579479,0.3082062885019139,-0.09863360464741422,MSCI,7.0,2.0,6.0,หุ้น MSCI Inc. มีคุณภาพทางการเงินที่ดีอย่างมาก ด้วยผลตอบแทนที่สูงติดต่อกันและ ROE ที่โดดเด่น แต่สภาพแวดล้อมเศรษฐกิจมหภาคที่ผันผวนอย่างรุนแรงและอัตราเงินเฟ้อที่สูงส่งผลให้เกิดความเสี่ยงที่ต้องระวังเป็นพิเศษ,2.55
NDAQ,"Nasdaq, Inc.",Financials,50498836095.0,0,0,9,8,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,88.83000183105469,3.6769041543277314,0.16682310284104784,0.2400595256708219,0.07036997370299591,NDAQ,4.0,1.0,8.0,"NDAQ exhibits concerning financial characteristics under a volatile and inflationary economic environment.  Its consistent, high-growth performance, coupled with a low ROE and a significant lack of growth, suggests potential vulnerabilities. The bear market conditions and high inflation create significant risk, warranting careful consideration of investment strategy.",1.775
NTAP,NetApp,Information Technology,21750419339.0,0,0,9,8,6,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,115.33000183105469,2.7372002446548502,0.14093913152979143,0.34859294730467016,-0.05960532937845686,NTAP,7.0,2.0,6.0,"NetApp exhibits strong financial stability and consistent growth, particularly in a challenging macroeconomic environment characterized by high inflation and a recessionary outlook. While the company demonstrates impressive ROE and cash flow, the volatile market and potential for further decline warrant caution due to the bearish macro regime.  The negative momentum in the 12-month timeframe suggests potential headwinds.",2.55
NFLX,Netflix,Communication Services,453266477680.0,9,0,10,4,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,108.1500015258789,7.5285075000421156,0.23908200055690365,0.41996930456641934,0.21953971903359348,NFLX,7.0,2.0,6.0,"Netflix faces significant headwinds due to a rapidly accelerating inflation environment and a weakening macroeconomic outlook. While the company demonstrates strong financial stability and consistent growth over a long period, the current macroeconomic conditions pose considerable risks, warranting a cautious investment approach with a SELL signal.",2.55
NEM,Newmont,Materials,94426985746.0,6,0,7,9,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,89.16000366210938,3.760277941334313,0.16888694635423018,0.3577200638606692,1.1258942914063161,NEM,6.0,1.0,6.0,"The Newmont stock presents a mixed picture. While exhibiting strong financial stability with consistent growth and profitability, the rapidly accelerating inflation environment and bearish macroeconomic outlook raise significant concerns. The relatively low growth rate and volatile price suggest potential risks, warranting careful consideration before investing.",2.125
NWSA,News Corp (Class A),Communication Services,14166877722.0,5,0,6,0,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,25.420000076293945,0.8447025086271887,0.06315423784071239,0.2973778613625563,-0.13390120116172155,NWSA,4.0,2.0,8.0,"NWSA (News Corp) exhibits concerning financial health with a history of exceptional growth, but significantly hampered by a volatile and pessimistic macroeconomic environment.  The company's performance is negatively impacted by a rapidly increasing inflation rate and a weak labor market, suggesting a high risk of further decline.  The SELL signal highlights a potential downturn, demanding careful consideration of the investment.",1.9500000000000002
NWS,News Corp (Class B),Communication Services,16205156205.0,5,0,6,0,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,29.010000228881836,1.0662393381554565,0.07528200464507728,0.29920052053854085,-0.09598005325835657,NWS,4.0,1.0,8.0,"News Corp (NWS) exhibits concerning financial health with a history of exceptional growth, but significantly hampered by a volatile and pessimistic macroeconomic environment. The company's high volatility and negative momentum suggest a high risk profile, warranting a SELL recommendation due to potential for significant losses.",1.775
NEE,NextEra Energy,Utilities,175418213683.0,5,5,9,0,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,84.52999877929688,2.5067413559243175,0.13369918351559273,0.2522286931825912,0.07448837862900537,NEE,7.0,3.0,6.0,"NextEra Energy exhibits exceptionally strong financial performance, driven by consistent growth and robust free cash flow, despite a challenging macroeconomic environment characterized by high inflation and a significant labor market downturn.  The company's high ROE and consistent EPS growth, coupled with a strong free cash flow, suggests a potentially resilient business, but the bearish macro environment warrants caution due to the significant inflationary pressures and potential for reduced consumer demand.",2.7249999999999996
NKE,"Nike, Inc.",Consumer Discretionary,91545010411.0,6,4,9,9,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,64.87000274658203,0.00480181536108204,0.00047921271258810627,0.3147917166456855,-0.17646305051236655,NKE,7.0,3.0,6.0,"Nike demonstrates exceptionally strong financial health and consistent growth, bolstered by a robust free cash flow and a high ROE. However, the current macroeconomic environment – characterized by high inflation and a weakening labor market – presents significant risks, warranting a cautious investment approach due to the bearish market regime.",2.7249999999999996
NI,NiSource,Utilities,20715057914.0,0,0,8,0,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,42.52000045776367,1.2461700883405684,0.08429904583654113,0.23306198978900017,0.1163034992761689,NI,4.0,1.0,8.0,"NiSource exhibits concerning financial health with a history of negative growth and a volatile price, exacerbated by a severe macroeconomic environment characterized by high inflation and unemployment. The lack of consistent profitability and ROE, coupled with the bearish market regime, warrants careful consideration and a SELL recommendation due to significant risk.",1.775
NDSN,Nordson Corporation,Industrials,13093656051.0,6,5,10,8,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,236.41000366210938,2.3231656689683544,0.12761888294704993,0.2908108816685713,-0.09417980570899376,NDSN,7.0,3.0,6.0,"Nordson Corporation demonstrates exceptionally strong financial health with a consistent history of robust growth, high profitability, and a favorable macroeconomic environment. However, the current market conditions – characterized by significant inflation and a bear market – necessitate caution due to the SELL signal and volatility.  The company's performance is currently under pressure, requiring careful monitoring of its ability to maintain this momentum.",2.7249999999999996
NSC,Norfolk Southern,Industrials,63526095139.0,5,6,10,8,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,289.3599853515625,2.107721871493498,0.12008493616022009,0.2799518334040139,0.048975816382534676,NSC,7.0,3.0,6.0,"NSC demonstrates exceptionally strong financial health with a consistent history of robust growth, high profitability, and a favorable macroeconomic environment. However, the current market conditions – a significant inflationary environment and a bearish market – warrant caution due to the potential for further volatility and a potential shift in investor sentiment.  The high growth rate, while impressive, needs to be carefully evaluated in light of the current economic headwinds.",2.7249999999999996
NTRS,Northern Trust,Financials,24348861259.0,6,5,10,5,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,131.82000732421875,0.8114609510124071,0.061222453717007186,0.30610718887036,0.18585824920363558,NTRS,7.0,3.0,6.0,Northern Trust แสดงให้เห็นถึงความแข็งแกร่งทางการเงินอย่างมากในสภาพแวดล้อมเศรษฐกิจที่ผันผวนอย่างรุนแรง โดยมีผลตอบแทนที่สูงและ ROE ที่โดดเด่น แต่การเติบโตของ EPS และ Free Cash Flow นั้นค่อนข้างต่ำเมื่อเทียบกับสภาพแวดล้อมที่กำลังทวีความรุนแรงขึ้น ซึ่งบ่งชี้ถึงความเสี่ยงที่อาจเกิดขึ้นหากการเติบโตไม่สามารถรักษาไว้ได้,2.7249999999999996
